"TemplateType=Sports","Version=1.1/1.0.14","This row for Amazon.com use only.  Do not modify or delete.",,,,,,,,,,,,"Offer Information - These attributes are required to make your item buyable for customers on the site",,,,,,,,,,,,,,,,,,,,,,"Sales Price information",,,"Item discovery information - These attributes have an effect on how customers can find your product on the site.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Image Information - see Image Info tab for details.",,,,,,,,,,"Variation information",,,,"Information for all product types:",,"FBA - make use of these columns if you are participating in the ""Fulfillment by Amazon"" program",,,,,,,,"Other attributes for Golf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Other attributes for all SportingGoods categories",,,,,,,,,,,,,,,,,,,,"Product Dimensions",,,,,,,,,,,,"Price per unit",,"Battery Information",,,,,,,,,,,,,,,,,,,,"Common infrequently used attributes ",,,,
124003.667,31652150331,"UPC","Ogio Kingpin Cart Bag (Griddle/Juice)",,"Ogio",124003.667,,,,,,,"Ogio",149.99,"USD","New",,5,175,149.99,,,,3,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-cart-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child",124003,"Variation","Color","Griddle/Juice",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124003.39,31652150317,"UPC","Ogio Kingpin Cart Bag (Petrol)",,"Ogio",124003.39,,,,,,,"Ogio",149.99,"USD","New",,5,175,149.99,,,,3,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-cart-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child",124003,"Variation","Color","Petrol",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124003.631,31652150324,"UPC","Ogio Kingpin Cart Bag (Pinstripe/Red)",,"Ogio",124003.631,,,,,,,"Ogio",149.99,"USD","New",,5,175,149.99,,,,3,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-cart-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child",124003,"Variation","Color","Pinstripe/Red",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124003.091,31652150355,"UPC","Ogio Kingpin Cart Bag (White/Lime)",,"Ogio",124003.091,,,,,,,"Ogio",149.99,"USD","New",,5,175,149.99,,,,3,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-cart-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child",124003,"Variation","Color","White/Lime",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110116,,,"Ogio Spry Cart Bag",,"Ogio",,"10"" 14-way top with individual full-length club dividers","Nine zippered pockets, easy access front pocket with fleece divider, two fleece lined valuables pockets, insulated cooler pockets","Tee cartridge golf tees holder","Integrated side handles","Lift Grip integrated trunk handle",,"Ogio",,,"New",,,,,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-cart-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Parent",,,"Color",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110116.668,31652148888,"UPC","Ogio Spry Cart Bag (Griddle/Red)",,"Ogio",110116.668,,,,,,,"Ogio",119.98,"USD","New",,5,150,129.99,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-cart-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child",110116,"Variation","Color","Griddle/Red",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110116.222,31652148918,"UPC","Ogio Spry Cart Bag (Onslaught Steel)",,"Ogio",110116.222,,,,,,,"Ogio",119.98,"USD","New",,5,150,129.99,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-cart-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child",110116,"Variation","Color","Onslaught Steel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110116.629,31652148901,"UPC","Ogio Spry Cart Bag (Pinstripe/Navy)",,"Ogio",110116.629,,,,,,,"Ogio",119.99,"USD","New",,5,150,129.99,,,,3,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-cart-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child",110116,"Variation","Color","Pinstripe/Navy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110116.617,31652147904,"UPC","Ogio Spry Cart Bag (Prizmata)",,"Ogio",110116.617,,,,,,,"Ogio",129.99,"USD","New",,0,150,129.99,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-cart-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child",110116,"Variation","Color","Prizmata",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110116.36,31652148895,"UPC","Ogio Spry Cart Bag (Stealth)",,"Ogio",110116.36,,,,,,,"Ogio",119.99,"USD","New",,5,150,129.99,,,,3,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-cart-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child",110116,"Variation","Color","Stealth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109011,,,"Ogio Edge Hybrid Bag",,"Ogio",,"9"" Woode top with molded TPR shaft dividers","Nine pockets (five zippered), ZBP (Zipperless Ball Pocket), New low-profile OGIO Ball Silo, weather-resistant fleece lined valuables pocket, walking accessible hydration pocket","Cross Bow shoulder strap system, TORQ Strap, deluxe hip pad","3-point molded handle","Lift Grip integrated trunk handle, hoode rain hood system",,"Ogio",,,"New",,,,,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Parent",,,"Color",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109011.667,31652147911,"UPC","Ogio Edge Hybrid Bag (Griddle/Juice)",,"Ogio",109011.667,,,,,,,"Ogio",199.99,"USD","New",,0,230,199.99,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child",109011,"Variation","Color","Griddle/Juice",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109011.631,31652149007,"UPC","Ogio Edge Hybrid Bag (Pinstripe/Red)",,"Ogio",109011.631,,,,,,,"Ogio",199.99,"USD","New",,0,230,199.99,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child",109011,"Variation","Color","Pinstripe/Red",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109011.36,31652149014,"UPC","Ogio Edge Hybrid Bag (Stealth)",,"Ogio",109011.36,,,,,,,"Ogio",199.99,"USD","New",,2,230,199.99,,,,3,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child",109011,"Variation","Color","Stealth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125005,,,"Ogio Grom Stand Bag ",,"Ogio",,"14-way Diamond performance stand top, ArcLite stand system","Embroidery friendly ZBP (Zipperless Ball Pocket), new low-profile OGIO Ball Silo, weatherproof fleece lined valuable pocket","Triple Triangle shoulder strap system, TORQ Strap, custom hip pad with airflow system","Walking accessible water bottle holster","Lift Grip integrated trunk handle",,"Ogio",,,"New",,,,,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Parent",,,"Color",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125005.36,31652150454,"UPC","Ogio Grom Stand Bag (Stealth)",,"Ogio",125005.36,,,,,,,"Ogio",179.88,"USD","New",,5,220,189.99,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,"stand bag",,,,,,,,,,,,,,,,,,,,"child",125005,"Variation","Color","Stealth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125005.058,31652150461,"UPC","Ogio Grom Stand Bag (Grangler/Navy)",,"Ogio",125005.058,,,,,,,"Ogio",179.99,"USD","New",,5,220,189.99,,,,3,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,"stand bag",,,,,,,,,,,,,,,,,,,,"child",125005,"Variation","Color","Grangler/Navy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125005.637,31652150478,"UPC","Ogio Grom Stand Bag (Prizmata/Black)",,"Ogio",125005.637,,,,,,,"Ogio",189.88,"USD","New",,1,220,189.99,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,"stand bag",,,,,,,,,,,,,,,,,,,,"child",125005,"Variation","Color","Prizmata Black",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125002,,,"Ogio Velocity Stand Bag",,"Ogio",,"9"" Woode 7-way UltraLite Performance top","Eight pockets (seven zippered), fleece lined valuables pocket, hydration pocket","O-Shox suspension strap system, AFS air flow system tech shoulder straps","Deluxe hip pad","Lightweight hex rip stop material",,"Ogio",,,"New",,,,,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Parent",,,"Color",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125002.404,31652148741,"UPC","Ogio Velocity Stand Bag (Clear Sport)",,"Ogio",125002.404,,,,,,,"Ogio",169.99,"USD","New",,5,195,169.99,,,,3,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,"stand bag",,,,,,,,,,,,,,,,,,,,"child",125002,"Variation","Color","Clear Sport",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125002.206,31652148758,"UPC","Ogio Velocity Stand Bag (High Viz Yellow)",,"Ogio",125002.206,,,,,,,"Ogio",169.99,"USD","New",,5,195,169.99,,,,3,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,"stand bag",,,,,,,,,,,,,,,,,,,,"child",125002,"Variation","Color","High Viz Yellow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125002.0284,31652148765,"UPC","Ogio Velocity Stand Bag (Hot Pink)",,"Ogio",125002.0284,,,,,,,"Ogio",169.99,"USD","New",,0,195,169.99,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,"stand bag",,,,,,,,,,,,,,,,,,,,"child",125002,"Variation","Color","Hot Pink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125002.32,31652148772,"UPC","Ogio Velocity Stand Bag (Lime)",,"Ogio",125002.32,,,,,,,"Ogio",169.99,"USD","New",,0,195,169.99,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,"stand bag",,,,,,,,,,,,,,,,,,,,"child",125002,"Variation","Color","Lime",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125002.04,31652148789,"UPC","Ogio Velocity Stand Bag (Navy)",,"Ogio",125002.04,,,,,,,"Ogio",169.99,"USD","New",,5,195,169.99,,,,3,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,"stand bag",,,,,,,,,,,,,,,,,,,,"child",125002,"Variation","Color","Navy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125002.02,31652148291,"UPC","Ogio Velocity Stand Bag (Red)",,"Ogio",125002.02,,,,,,,"Ogio",169.99,"USD","New",,5,195,169.99,,,,3,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,"stand bag",,,,,,,,,,,,,,,,,,,,"child",125002,"Variation","Color","Red",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125004,,,"Ogio Ozone Stand Bag","The Ogio Ozone Stand Bag earned a Gold Award on the Golf Digest Hot List due to its multiple features.","Ogio",,"9"" Woode 4.0 top with integrated top grab handle and full-length club dividers","Seven zippered pockets, new low-profile OGIO Ball Silo, weather resistant fleece lined valuables pocket, walking accessible water bottle holster","Glove/putter velcro attachment strip","Walking accessible water bottle holster","Webbing trunk handle",,"Ogio",,,"New",,,,,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Parent",,,"Color",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125004.667,31652150430,"UPC","Ogio Ozone Stand Bag (Griddle/Juice)",,"Ogio",125004.667,,,,,,,"Ogio",149.88,"USD","New",,1,170,149.99,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,"stand bag",,,,,,,,,,,,,,,,,,,,"child",125004,"Variation","Color","Griddle/Juice",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125004.222,31652150423,"UPC","Ogio Ozone Stand Bag (Onslaught Steel)",,"Ogio",125004.222,,,,,,,"Ogio",139.88,"USD","New",,5,170,149.99,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,"stand bag",,,,,,,,,,,,,,,,,,,,"child",125004,"Variation","Color","Onslaught Steel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125004.617,31652150447,"UPC","Ogio Ozone Stand Bag (Prizmata)",,"Ogio",125004.617,,,,,,,"Ogio",139.88,"USD","New",,5,170,149.99,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,"stand bag",,,,,,,,,,,,,,,,,,,,"child",125004,"Variation","Color","Prizmata",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125004.36,31652150416,"UPC","Ogio Ozone Stand Bag (Stealth)",,"Ogio",125004.36,,,,,,,"Ogio",149.99,"USD","New",,5,170,149.99,,,,3,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,"stand bag",,,,,,,,,,,,,,,,,,,,"child",125004,"Variation","Color","Stealth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125001,,,"Ogio Helios Stand Bag",,"Ogio",,"9"" 6-way UltraLite Performance top","Six pockets (Five zippered), fleece lined valuables pocket, hydration pocket","O-Shox suspension strap system, AFS air flow system tech shoulder straps","Air-mesh hip pad","Lightweight hex rip stop material",,"Ogio",,,"New",,,,,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Parent",,,"Color",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125001.404,31652147799,"UPC","Ogio Helios Stand Bag (Clear Sport)",,"Ogio",125001.404,,,,,,,"Ogio",129.88,"USD","New",,5,160,139.99,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,"stand bag",,,,,,,,,,,,,,,,,,,,"child",125001,"Variation","Color","Clear Sport",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125001.206,31652148697,"UPC","Ogio Helios Stand Bag (High Viz Yellow)",,"Ogio",125001.206,,,,,,,"Ogio",129.99,"USD","New",,5,160,139.99,,,,3,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,"stand bag",,,,,,,,,,,,,,,,,,,,"child",125001,"Variation","Color","High Viz Yellow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125001.0284,31652148703,"UPC","Ogio Helios Stand Bag (Hot Pink)",,"Ogio",125001.0284,,,,,,,"Ogio",139.88,"USD","New",,1,160,139.99,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,"stand bag",,,,,,,,,,,,,,,,,,,,"child",125001,"Variation","Color","Hot Pink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125001.32,31652148710,"UPC","Ogio Helios Stand Bag (Lime)",,"Ogio",125001.32,,,,,,,"Ogio",139.88,"USD","New",,1,160,139.99,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,"stand bag",,,,,,,,,,,,,,,,,,,,"child",125001,"Variation","Color","Lime",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125001.04,31652148727,"UPC","Ogio Helios Stand Bag (Navy)",,"Ogio",125001.04,,,,,,,"Ogio",129.99,"USD","New",,5,160,139.99,,,,3,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,"stand bag",,,,,,,,,,,,,,,,,,,,"child",125001,"Variation","Color","Navy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
